date,player_id,country,game_id,Cash turnover,Bonus turnover,Cash winnings,Bonus winnings,Turnover,Winnings,Cash result,Bonus result,Gross result
2017-04-05,44,SE,2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,22,SE,2049,12.5,0.0,0.0,0.0,12.5,0.0,12.5,0.0,12.5
2017-04-06,11,FI,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-06,20,SE,2112,6.25,0.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25
2017-03-21,41,SE,2378,30.0,0.0,2.7345968573171557,0.0,30.0,2.7345968573171557,27.265403142682846,0.0,27.265403142682846
2017-03-22,24,SE,1117,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0
2017-03-22,11,FI,1883,20.0,0.0,6.742306922452928,0.0,20.0,6.742306922452928,13.25769307754707,0.0,13.25769307754707
2017-03-22,37,FI,419,2.5,0.0,6.426261285462948,0.0,2.5,6.426261285462948,-3.9262612854629477,0.0,-3.9262612854629477
2017-03-23,6,NO,399,0.0,0.0,0.0525734714263185,0.0,0.0,0.0525734714263185,-0.0525734714263185,0.0,-0.0525734714263185
2017-03-23,33,SE,377,10.0,0.0,0.525734714263185,0.0,10.0,0.525734714263185,9.474265285736815,0.0,9.474265285736815
2017-03-23,49,SE,377,8.0,0.0,1.8400714999211474,0.0,8.0,1.8400714999211474,6.159928500078853,0.0,6.159928500078853
2017-03-23,31,FI,2676,0.0,0.0,6.30881657115822,0.0,0.0,6.30881657115822,-6.30881657115822,0.0,-6.30881657115822
2017-03-24,35,SE,2132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-24,17,SE,421,0.0,0.0,6.82475435363362,0.0,0.0,6.82475435363362,-6.82475435363362,0.0,-6.82475435363362
2017-03-24,6,NO,2562,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
2017-03-26,26,GB,1905,40.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0
2017-03-26,31,FI,1905,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0
2017-03-26,33,SE,2668,0.75,0.0,0.9237875426338669,0.0,0.75,0.9237875426338669,-0.17378754263386686,0.0,-0.17378754263386686
2017-03-27,12,AT,2597,3.0,0.0,0.209702955763162,0.0,3.0,0.209702955763162,2.790297044236838,0.0,2.790297044236838
2017-03-27,35,SE,1706,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
2017-03-27,17,SE,398,0.0,0.0,0.7863860841118575,0.0,0.0,0.7863860841118575,-0.7863860841118575,0.0,-0.7863860841118575
2017-03-27,50,SE,398,15.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0
2017-03-27,12,AT,2645,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017-03-27,4,SE,2645,1.0,0.0,0.0524257389407905,0.0,1.0,0.0524257389407905,0.9475742610592095,0.0,0.9475742610592095
2017-03-27,12,AT,155,45.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,45.0
2017-03-27,23,NO,155,0.0,0.0,2.09702955763162,0.0,0.0,2.09702955763162,-2.09702955763162,0.0,-2.09702955763162
2017-03-27,33,SE,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,18,GB,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,12,AT,2073,0.6000000238418579,0.0,0.0,0.0,0.6000000238418579,0.0,0.6000000238418579,0.0,0.6000000238418579
2017-03-29,36,GB,2556,2.5,0.0,0.094420778463474,0.0,2.5,0.094420778463474,2.405579221536526,0.0,2.405579221536526
2017-03-30,29,SE,2518,4.0,0.0,0.20000000298023224,0.0,4.0,0.20000000298023224,3.7999999970197678,0.0,3.7999999970197678
2017-03-30,41,SE,1659,12.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,12.0
2017-03-30,44,SE,2556,5.0,0.0,1.6962462748216092,0.0,5.0,1.6962462748216092,3.3037537251783906,0.0,3.3037537251783906
2017-03-30,20,SE,1659,4.0,0.0,0.628239359195856,0.0,4.0,0.628239359195856,3.371760640804144,0.0,3.371760640804144
2017-03-30,16,SE,2327,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
2017-03-31,19,SE,593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-01,6,NO,1460,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0
2017-04-01,45,SE,1355,28.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,28.0
2017-04-03,39,NO,1463,10.0,0.0,6.0,0.0,10.0,6.0,4.0,0.0,4.0
2017-04-04,3,SE,399,10.0,0.0,4.20410951705292,0.0,10.0,4.20410951705292,5.79589048294708,0.0,5.79589048294708
2017-04-04,40,FI,1463,7.0,0.0,8.0,0.0,7.0,8.0,-1.0,0.0,-1.0
2017-04-05,35,SE,2136,19.200000762939453,0.0,0.0,0.0,19.200000762939453,0.0,19.200000762939453,0.0,19.200000762939453
2017-04-05,48,NO,2047,25.0,0.0,3.590010405827253,0.0,25.0,3.590010405827253,21.40998959417275,0.0,21.40998959417275
2017-03-20,41,SE,524,46.25,0.0,8.9842511362435,0.0,46.25,8.9842511362435,37.2657488637565,0.0,37.2657488637565
2017-03-22,16,SE,2378,10.0,0.0,60.04867102809639,0.0,10.0,60.04867102809639,-50.04867102809639,0.0,-50.04867102809639
2017-03-22,30,NO,419,5.0,0.0,0.105348545663327,0.0,5.0,0.105348545663327,4.894651454336673,0.0,4.894651454336673
2017-03-23,42,SE,1446,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0
2017-03-24,13,SE,524,2.5,0.0,0.0,0.0,2.5,0.0,2.5,0.0,2.5
2017-03-24,17,SE,524,7.5,0.0,0.105157999894842,0.0,7.5,0.105157999894842,7.394842000105157,0.0,7.394842000105157
2017-03-24,23,NO,1576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-25,44,SE,1738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-25,17,SE,1643,2.0,0.0,0.22018809355190394,0.0,2.0,0.22018809355190394,1.7798119064480962,0.0,1.7798119064480962
2017-03-26,26,GB,422,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5
2017-03-26,34,SE,2348,0.4000000059604645,0.0,0.0,0.0,0.4000000059604645,0.0,0.4000000059604645,0.0,0.4000000059604645
2017-03-26,6,NO,2348,0.0,0.0,0.15000000596046448,0.0,0.0,0.15000000596046448,-0.15000000596046448,0.0,-0.15000000596046448
2017-03-26,31,FI,377,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
2017-03-27,12,AT,399,15.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0
2017-03-27,20,SE,399,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0
2017-03-27,45,NO,1395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,14,AT,1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-27,49,SE,2670,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
2017-03-27,18,GB,2555,7.800000190734863,0.0,0.800000011920929,0.0,7.800000190734863,0.800000011920929,7.000000178813934,0.0,7.000000178813934
2017-03-27,13,SE,2188,26.0,0.0,111.14256655447586,0.0,26.0,111.14256655447586,-85.14256655447586,0.0,-85.14256655447586
2017-03-27,49,SE,2601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,8,SE,524,45.0,0.0,2.30359255730186,0.0,45.0,2.30359255730186,42.69640744269814,0.0,42.69640744269814
2017-03-28,17,SE,524,40.0,0.0,0.20941750520926,0.0,40.0,0.20941750520926,39.79058249479074,0.0,39.79058249479074
2017-03-28,36,GB,524,25.0,0.0,3.66480634116205,0.0,25.0,3.66480634116205,21.33519365883795,0.0,21.33519365883795
2017-03-29,23,NO,1659,20.0,0.0,0.314735936549235,0.0,20.0,0.314735936549235,19.685264063450767,0.0,19.685264063450767
2017-03-29,5,SE,1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-30,19,SE,563,40.0,0.0,3.392492474751251,0.0,40.0,3.392492474751251,36.60750752524875,0.0,36.60750752524875
2017-03-30,48,NO,2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-30,46,SE,1686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,10,GB,1938,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0
2017-03-31,8,SE,659,0.20000000298023224,0.0,0.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224
2017-04-01,5,SE,2132,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0
2017-04-01,7,NO,563,10.0,0.0,0.629445458551014,0.0,10.0,0.629445458551014,9.370554541448985,0.0,9.370554541448985
2017-04-01,8,SE,2132,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0
2017-04-02,31,FI,2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-04,26,GB,549,1.5,0.0,0.30000001192092896,0.0,1.5,0.30000001192092896,1.199999988079071,0.0,1.199999988079071
2017-04-04,7,NO,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,44,SE,1879,0.30000001192092896,0.0,0.0,0.0,0.30000001192092896,0.0,0.30000001192092896,0.0,0.30000001192092896
2017-04-05,44,SE,1400,14.0,0.0,23.41311134235165,0.0,14.0,23.41311134235165,-9.413111342351652,0.0,-9.413111342351652
2017-04-05,43,SE,1482,0.0,0.0,0.52029136316337,0.0,0.0,0.52029136316337,-0.52029136316337,0.0,-0.52029136316337
2017-04-05,21,AT,1711,15.0,0.0,0.260145681581685,0.0,15.0,0.260145681581685,14.739854318418315,0.0,14.739854318418315
2017-04-06,12,AT,1463,7.5,0.0,0.0,0.0,7.5,0.0,7.5,0.0,7.5
2017-04-06,38,SE,34,9.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0
2017-04-06,5,SE,2321,1.7000000029802322,0.0,0.0,0.0,1.7000000029802322,0.0,1.7000000029802322,0.0,1.7000000029802322
2017-04-06,36,GB,2646,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0
2017-04-07,29,SE,1463,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0
2017-03-21,19,SE,2353,0.0,0.0,2.2087128462946257,0.0,0.0,2.2087128462946257,-2.2087128462946257,0.0,-2.2087128462946257
2017-03-21,16,SE,1461,0.0,0.0,1.156944824249566,0.0,0.0,1.156944824249566,-1.156944824249566,0.0,-1.156944824249566
2017-03-21,19,SE,2676,0.0,0.0,2.62942005511265,0.0,0.0,2.62942005511265,-2.62942005511265,0.0,-2.62942005511265
2017-03-22,38,SE,155,20.0,0.0,0.3371153511460565,0.0,20.0,0.3371153511460565,19.662884648853943,0.0,19.662884648853943
2017-03-22,9,GB,399,20.0,0.0,3.581850552553118,0.0,20.0,3.581850552553118,16.418149447446883,0.0,16.418149447446883
2017-03-22,50,SE,1643,0.0,0.0,0.421394182653308,0.0,0.0,0.421394182653308,-0.421394182653308,0.0,-0.421394182653308
2017-03-23,32,SE,2367,5.599999904632568,0.0,0.0,0.0,5.599999904632568,0.0,5.599999904632568,0.0,5.599999904632568
2017-03-23,47,SE,1913,0.5,0.0,1.2000000476837158,0.0,0.5,1.2000000476837158,-0.7000000476837158,0.0,-0.7000000476837158
2017-03-24,22,SE,1395,21.0,0.0,0.0,0.0,21.0,0.0,21.0,0.0,21.0
2017-03-25,21,SE,2426,15.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0
2017-03-25,31,FI,1738,0.0,0.0,0.524257389407905,0.0,0.0,0.524257389407905,-0.524257389407905,0.0,-0.524257389407905
2017-03-25,48,NO,1935,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
2017-03-26,1,AT,2047,12.0,0.0,2.1179998644572797,0.0,12.0,2.1179998644572797,9.88200013554272,0.0,9.88200013554272
2017-03-26,44,SE,1486,0.0,0.0,0.838811823052648,0.0,0.0,0.838811823052648,-0.838811823052648,0.0,-0.838811823052648
2017-03-26,24,SE,2378,20.0,0.0,0.0,3.14554433644743,20.0,3.14554433644743,20.0,-3.14554433644743,16.85445566355257
2017-03-26,9,GB,377,2.0,0.0,0.2621286947039525,0.0,2.0,0.2621286947039525,1.7378713052960475,0.0,1.7378713052960475
2017-03-27,34,SE,1883,40.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0
2017-03-27,7,NO,2645,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017-03-28,48,NO,524,42.5,0.0,0.52354376302315,0.0,42.5,0.52354376302315,41.97645623697685,0.0,41.97645623697685
2017-03-28,8,SE,2062,0.44999998807907104,0.0,0.15000000596046448,0.0,0.44999998807907104,0.15000000596046448,0.29999998211860657,0.0,0.29999998211860657
2017-03-28,7,NO,88,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5
2017-03-28,22,SE,1461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,6,NO,2565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-29,30,NO,2556,5.0,0.0,1.154031767347195,0.0,5.0,1.154031767347195,3.845968232652805,0.0,3.845968232652805
2017-03-30,7,NO,563,45.0,0.0,0.7643578945108216,0.0,45.0,0.7643578945108216,44.23564210548918,0.0,44.23564210548918
2017-03-31,32,SE,2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,4,SE,2670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,34,SE,2595,28.799999237060547,0.0,0.0,0.0,28.799999237060547,0.0,28.799999237060547,0.0,28.799999237060547
2017-03-31,24,SE,2595,0.0,0.0,0.627464103824394,0.0,0.0,0.627464103824394,-0.627464103824394,0.0,-0.627464103824394
2017-03-31,22,SE,690,3.200000047683716,0.0,6.199999809265137,0.0,3.200000047683716,6.199999809265137,-2.999999761581421,0.0,-2.999999761581421
2017-04-01,30,NO,2518,11.400000020861626,0.0,1.2800000458955765,0.0,11.400000020861626,1.2800000458955765,10.11999997496605,0.0,10.11999997496605
2017-04-02,49,SE,2518,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0
2017-04-02,18,GB,2327,40.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0
2017-04-02,46,SE,2327,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0
2017-04-03,39,NO,2555,2.4000000953674316,0.0,157.1999969482422,0.0,2.4000000953674316,157.1999969482422,-154.79999685287476,0.0,-154.79999685287476
2017-04-03,4,SE,399,60.0,0.0,10.280942489666561,0.0,60.0,10.280942489666561,49.71905751033344,0.0,49.71905751033344
2017-04-04,26,GB,2636,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0
2017-04-04,40,FI,399,0.0,0.0,4.624520468758212,0.0,0.0,4.624520468758212,-4.624520468758212,0.0,-4.624520468758212
2017-04-05,22,SE,2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-05,7,NO,2047,37.5,0.0,0.0,0.0,37.5,0.0,37.5,0.0,37.5
2017-04-05,25,SE,2105,8.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0
2017-04-07,9,GB,399,0.0,0.0,1.0420682971561999,0.20841365943124,0.0,1.2504819565874399,-1.0420682971561999,-0.20841365943124,-1.2504819565874399
2017-04-07,40,FI,1463,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0
2017-03-20,19,SE,524,40.0,0.0,0.5284853609555,0.0,40.0,0.5284853609555,39.4715146390445,0.0,39.4715146390445
2017-03-21,1,AT,424,0.0,0.0,0.210353604409012,0.0,0.0,0.210353604409012,-0.210353604409012,0.0,-0.210353604409012
2017-03-22,20,SE,155,70.0,0.0,0.0,0.0,70.0,0.0,70.0,0.0,70.0
2017-03-22,36,GB,1117,0.0,0.0,5.2674272831663504,0.0,0.0,5.2674272831663504,-5.2674272831663504,0.0,-5.2674272831663504
2017-03-22,4,SE,1117,0.0,0.0,2.6337136415831752,0.0,0.0,2.6337136415831752,-2.6337136415831752,0.0,-2.6337136415831752
2017-03-22,21,SE,376,0.0,0.0,16.5,0.0,0.0,16.5,-16.5,0.0,-16.5
2017-03-22,41,SE,376,0.0,0.0,1.5,0.0,0.0,1.5,-1.5,0.0,-1.5
2017-03-22,21,SE,399,10.0,0.0,23.176680045931942,0.0,10.0,23.176680045931942,-13.176680045931942,0.0,-13.176680045931942
2017-03-24,24,SE,2132,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0
2017-03-24,36,GB,2132,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0
2017-03-25,45,NO,2426,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0
2017-03-26,48,NO,1935,3.0,0.0,11.82448036332053,0.0,3.0,11.82448036332053,-8.82448036332053,0.0,-8.82448036332053
2017-03-26,32,SE,2217,0.0,0.0,0.209702955763162,0.0,0.0,0.209702955763162,-0.209702955763162,0.0,-0.209702955763162
2017-03-26,4,SE,1883,0.0,0.0,11.009405177566006,0.0,0.0,11.009405177566006,-11.009405177566006,0.0,-11.009405177566006
2017-03-27,18,GB,1395,9.0,0.0,0.5766831283486955,0.0,9.0,0.5766831283486955,8.423316871651304,0.0,8.423316871651304
2017-03-27,13,SE,1395,9.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0
2017-03-27,8,SE,2597,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017-03-27,1,AT,2670,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
2017-03-27,20,SE,2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,13,SE,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-28,4,SE,658,0.0,0.0,24.0,0.0,0.0,24.0,-24.0,0.0,-24.0
2017-03-28,34,SE,2659,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
2017-03-29,12,AT,377,20.0,0.0,2.622799471243625,0.0,20.0,2.622799471243625,17.377200528756376,0.0,17.377200528756376
2017-03-29,47,FI,1453,2.0,0.41964791539898,0.587507071553386,0.04196479216522212,2.41964791539898,0.6294718637186081,1.4124929284466141,0.37768312323375786,1.790176051680372
2017-03-29,31,FI,1659,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0
2017-03-29,43,SE,377,10.0,0.0,0.3671919259741075,0.0,10.0,0.3671919259741075,9.632808074025894,0.0,9.632808074025894
2017-03-29,21,AT,2371,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017-03-29,6,NO,563,2.5,0.0,0.2622799471243625,0.0,2.5,0.2622799471243625,2.2377200528756376,0.0,2.2377200528756376
2017-03-30,35,SE,1453,0.0,0.209413119731952,0.0,0.0,0.209413119731952,0.0,0.0,0.209413119731952,0.209413119731952
2017-03-31,5,SE,360,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017-03-31,50,SE,1461,2.799999952316284,0.0,4.129999995231628,0.0,2.799999952316284,4.129999995231628,-1.3300000429153442,0.0,-1.3300000429153442
2017-03-31,37,FI,1460,10.0,0.0,0.2614433765934975,0.0,10.0,0.2614433765934975,9.738556623406502,0.0,9.738556623406502
2017-03-31,10,GB,659,0.4000000059604645,0.0,0.3800000101327896,0.0,0.4000000059604645,0.3800000101327896,0.019999995827674866,0.0,0.019999995827674866
2017-04-01,29,SE,2132,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0
2017-04-01,42,SE,563,20.0,0.0,0.4511025861318013,0.0,20.0,0.4511025861318013,19.548897413868197,0.0,19.548897413868197
2017-04-01,33,SE,2518,10.600000008940697,0.0,0.23999999463558197,0.0,10.600000008940697,0.23999999463558197,10.360000014305115,0.0,10.360000014305115
2017-04-02,4,SE,2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-04-02,4,SE,1355,0.0,0.0,3.14722729275507,0.0,0.0,3.14722729275507,-3.14722729275507,0.0,-3.14722729275507
2017-04-03,10,GB,1463,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0
2017-04-03,16,SE,1463,4.5,0.0,10.0,0.0,4.5,10.0,-5.5,0.0,-5.5
2017-04-03,23,NO,377,8.0,0.0,2.09815152850338,0.0,8.0,2.09815152850338,5.901848471496621,0.0,5.901848471496621
2017-04-04,25,SE,377,34.0,0.0,6.505859412487436,0.0,34.0,6.505859412487436,27.494140587512565,0.0,27.494140587512565
2017-04-05,15,SE,399,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0
2017-04-05,49,SE,2047,25.0,0.0,6.971904266389158,0.0,25.0,6.971904266389158,18.02809573361084,0.0,18.02809573361084
2017-04-05,50,SE,2047,25.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0
2017-04-06,16,SE,2321,0.7000000029802322,0.0,0.46734432288873057,0.0,0.7000000029802322,0.46734432288873057,0.23265568009150167,0.0,0.23265568009150167
2017-04-07,9,GB,2555,3.6000001430511475,0.0,0.4000000059604645,0.0,3.6000001430511475,0.4000000059604645,3.200000137090683,0.0,3.200000137090683
2017-04-07,2,SE,2555,3.6000001430511475,0.0,0.0,0.0,3.6000001430511475,0.0,3.6000001430511475,0.0,3.6000001430511475
2017-04-07,31,FI,2555,6.000000238418579,0.0,2.560000002384186,0.0,6.000000238418579,2.560000002384186,3.4400002360343933,0.0,3.4400002360343933
2017-04-07,33,SE,1463,12.0,0.0,32.0,0.0,12.0,32.0,-20.0,0.0,-20.0
2017-03-21,13,SE,524,6.25,0.0,0.894002818738301,0.0,6.25,0.894002818738301,5.355997181261699,0.0,5.355997181261699
2017-03-22,15,SE,1883,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0
2017-03-22,45,NO,2378,0.0,0.0,5.7941700114829855,0.0,0.0,5.7941700114829855,-5.7941700114829855,0.0,-5.7941700114829855
2017-03-23,45,NO,377,10.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0
2017-03-23,19,SE,2327,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0
2017-03-23,14,AT,1684,15.0,0.0,1.05146942852637,0.0,15.0,1.05146942852637,13.94853057147363,0.0,13.94853057147363
2017-03-24,4,SE,421,2.0,0.0,0.105157999894842,0.0,2.0,0.105157999894842,1.894842000105158,0.0,1.894842000105158
2017-03-25,10,GB,377,46.0,0.0,77.09729168757642,0.0,46.0,77.09729168757642,-31.097291687576437,0.0,-31.097291687576437
2017-03-25,18,GB,2089,125.0,0.0,0.0,0.0,125.0,0.0,125.0,0.0,125.0
2017-03-25,13,SE,2089,25.0,0.0,0.524257389407905,0.0,25.0,0.524257389407905,24.475742610592096,0.0,24.475742610592096
2017-03-25,10,GB,2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-26,8,SE,2348,0.20000000298023224,0.0,0.0,0.0,0.20000000298023224,0.0,0.20000000298023224,0.0,0.20000000298023224
2017-03-26,40,FI,399,50.0,0.0,7.33960345171067,0.0,50.0,7.33960345171067,42.66039654828933,0.0,42.66039654828933
2017-03-26,9,GB,1917,0.800000011920929,0.0,0.0,0.0,0.800000011920929,0.0,0.800000011920929,0.0,0.800000011920929
2017-03-27,18,GB,1343,3.0,0.0,0.3669801725855335,0.0,3.0,0.3669801725855335,2.6330198274144667,0.0,2.6330198274144667
2017-03-27,49,SE,2651,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0
2017-03-27,38,SE,2651,8.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0
2017-03-28,44,SE,2659,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2017-03-28,8,SE,2455,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
2017-03-28,34,SE,2455,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
